"mk.id" "chr" "cM"
"14115" "PZE-103044655" 3 48.9
"15403" "PZE-103073407" 3 48.9
"15133" "PZE-103066500" 3 48.9
"14114" "PZE-103044654" 3 48.9
"14112" "PZE-103044650" 3 48.9
"14882" "PZE-103061279" 3 48.9
"14111" "PZE-103044649" 3 48.9
"14103" "PZE-103044496" 3 49
"15519" "PZE-103076130" 3 49
"14046" "PZE-103042672" 3 49
"15404" "PZE-103073425" 3 49
"14049" "PZE-103042730" 3 49
"15525" "PZE-103076238" 3 49
"15527" "PZE-103076246" 3 49
"14816" "PZE-103059987" 3 49
"14133" "PZE-103044948" 3 49
"15526" "PZE-103076244" 3 49
"15518" "PZE-103076118" 3 49
"14980" "PZE-103063524" 3 49
"13701" "PZE-103029669" 3 49
"15530" "PZE-103076258" 3 49
"14485" "PZE-103054571" 3 49.1
"14473" "PZE-103054388" 3 49.1
"14490" "PZE-103054586" 3 49.1
"15338" "PZE-103071879" 3 49.1
"15532" "PZE-103076295" 3 49.1
"14482" "PZE-103054563" 3 49.1
"15327" "PZE-103071649" 3 49.1
"13971" "PZE-103040868" 3 49.2
"14163" "PZE-103045646" 3 49.2
"13941" "PZE-103039889" 3 49.2
"13960" "PZE-103040656" 3 49.2
"14399" "PZE-103052358" 3 49.2
"15372" "PZE-103072793" 3 49.2
"13970" "PZE-103040865" 3 49.2
"14136" "PZE-103045058" 3 49.2
"13969" "PZE-103040860" 3 49.2
"14351" "PZE-103050328" 3 49.3
"14255" "PZE-103048349" 3 49.3
"15282" "PZE-103070276" 3 49.3
"15132" "PZE-103066496" 3 49.3
"15347" "PZE-103072139" 3 49.3
"15200" "PZE-103067855" 3 49.4
"15356" "PZE-103072415" 3 49.4
"15295" "PZE-103070875" 3 49.4
"15331" "PZE-103071668" 3 49.4
"14370" "PZE-103051375" 3 49.4
"15296" "PZE-103070879" 3 49.4
"15332" "PZE-103071673" 3 49.4
"15328" "PZE-103071652" 3 49.5
"14314" "PZE-103049753" 3 49.5
"15226" "PZE-103068257" 3 49.5
"15287" "PZE-103070600" 3 49.5
"15363" "PZE-103072593" 3 49.5
"15284" "PZE-103070324" 3 49.5
"15166" "PZE-103067162" 3 49.6
"14030" "PZE-103042202" 3 49.6
"15164" "PZE-103067158" 3 49.6
"14396" "PZE-103052208" 3 49.6
"14384" "PZE-103051979" 3 49.6
"14390" "PZE-103052068" 3 49.6
"14040" "PZE-103042504" 3 49.6
"15535" "PZE-103076395" 3 49.6
"14033" "PZE-103042311" 3 49.6
"15165" "PZE-103067160" 3 49.6
"15168" "PZE-103067169" 3 49.6
"15181" "PZE-103067499" 3 49.6
"15167" "PZE-103067166" 3 49.6
"15391" "PZE-103073173" 3 49.7
"15510" "PZE-103075872" 3 49.7
"15392" "PZE-103073174" 3 49.7
"13982" "PZE-103041185" 3 49.7
"14768" "PZE-103059353" 3 49.8
"15707" "PZE-103081176" 3 49.8
"13783" "PZE-103033509" 3 49.9
"15716" "PZE-103081521" 3 49.9
"14086" "PZE-103043712" 3 49.9
"15666" "PZE-103080262" 3 49.9
"15288" "PZE-103070612" 3 49.9
"15251" "PZE-103069222" 3 50
"14354" "PZE-103050495" 3 50
"15217" "PZE-103068121" 3 50
"14312" "PZE-103049728" 3 50
"15341" "PZE-103071922" 3 50
"15377" "PZE-103072900" 3 50
"14310" "PZE-103049695" 3 50
"14355" "PZE-103050521" 3 50
"14116" "PZE-103044723" 3 50
"15463" "PZE-103074899" 3 50
"13735" "PZE-103031668" 3 50.1
"14952" "PZE-103063032" 3 50.2
"15433" "PZE-103074199" 3 50.3
"14368" "PZE-103051361" 3 50.3
"15524" "PZE-103076233" 3 50.3
"15259" "PZE-103069411" 3 50.3
"15761" "PZE-103082924" 3 50.3
"15523" "PZE-103076204" 3 50.3
"15673" "PZE-103080375" 3 50.4
"14889" "PZE-103061612" 3 50.4
"15675" "PZE-103080377" 3 50.4
"15538" "PZE-103076545" 3 50.4
"15537" "PZE-103076544" 3 50.4
"15547" "PZE-103076837" 3 50.6
"15648" "PZE-103079747" 3 50.6
"15366" "PZE-103072628" 3 50.6
"15676" "PZE-103080404" 3 50.6
"15783" "PZE-103083575" 3 50.6
"15745" "PZE-103082410" 3 50.6
"15567" "PZE-103077385" 3 50.6
"15674" "PZE-103080376" 3 50.6
"15651" "PZE-103079771" 3 50.6
"15544" "PZE-103076772" 3 50.6
"15791" "PZE-103083751" 3 50.7
"14227" "PZE-103047711" 3 50.7
"15035" "PZE-103064624" 3 50.7
"14203" "PZE-103047054" 3 50.7
"14228" "PZE-103047743" 3 50.7
"15236" "PZE-103068761" 3 50.7
"14062" "PZE-103043110" 3 50.7
"14229" "PZE-103047760" 3 50.7
"15684" "PZE-103080633" 3 50.7
"15283" "PZE-103070288" 3 50.8
"13997" "PZE-103041578" 3 50.8
"14522" "PZE-103055017" 3 50.8
"15281" "PZE-103070275" 3 50.8
"15263" "PZE-103069521" 3 50.8
"15262" "PZE-103069511" 3 50.8
"15818" "PZE-103084544" 3 50.8
"14521" "PZE-103055014" 3 50.8
"14283" "PZE-103049023" 3 50.9
"15655" "PZE-103079879" 3 50.9
"14284" "PZE-103049024" 3 50.9
"15653" "PZE-103079834" 3 50.9
"15315" "PZE-103071320" 3 50.9
"15033" "PZE-103064609" 3 50.9
"14273" "PZE-103048786" 3 50.9
"14141" "PZE-103045189" 3 50.9
"15825" "PZE-103084659" 3 50.9
"13947" "PZE-103040332" 3 50.9
"15313" "PZE-103071251" 3 50.9
"15249" "PZE-103069212" 3 51
"15851" "PZE-103085353" 3 51.1
"15861" "PZE-103085583" 3 51.1
"15863" "PZE-103085590" 3 51.1
"15862" "PZE-103085584" 3 51.1
"14812" "PZE-103059941" 3 51.2
"15368" "PZE-103072633" 3 51.2
"15345" "PZE-103072120" 3 51.2
"16007" "PZE-103090777" 3 51.3
"15721" "PZE-103081696" 3 51.4
"15719" "PZE-103081689" 3 51.4
"16024" "PZE-103091138" 3 51.4
"15660" "PZE-103079953" 3 51.4
"15557" "PZE-103077185" 3 51.5
"13942" "PZE-103039915" 3 51.5
"15414" "PZE-103073709" 3 51.5
"15566" "PZE-103077366" 3 51.5
"15987" "PZE-103089871" 3 51.5
"15256" "PZE-103069266" 3 51.6
"15437" "PZE-103074266" 3 51.6
"15257" "PZE-103069267" 3 51.6
"15265" "PZE-103069554" 3 51.7
"14517" "PZE-103054929" 3 51.7
"15260" "PZE-103069472" 3 51.7
"14523" "PZE-103055034" 3 51.7
"15261" "PZE-103069489" 3 51.7
"14234" "PZE-103047966" 3 51.7
"14524" "PZE-103055041" 3 51.7
"15765" "PZE-103083077" 3 51.8
"15470" "PZE-103075044" 3 51.8
"14559" "PZE-103055607" 3 51.8
"15927" "PZE-103087649" 3 51.8
"15462" "PZE-103074887" 3 51.8
"13954" "PZE-103040551" 3 51.8
"14063" "PZE-103043134" 3 51.8
"14565" "PZE-103055698" 3 51.8
"14566" "PZE-103055702" 3 51.8
"15484" "PZE-103075347" 3 51.8
"15465" "PZE-103074928" 3 51.8
"15474" "PZE-103075100" 3 51.8
"13953" "PZE-103040550" 3 51.8
"15471" "PZE-103075065" 3 51.8
"15473" "PZE-103075081" 3 51.8
"15476" "PZE-103075105" 3 51.8
"15479" "PZE-103075224" 3 51.8
"14652" "PZE-103057173" 3 51.9
"14637" "PZE-103057002" 3 51.9
"14651" "PZE-103057170" 3 51.9
"14608" "PZE-103056605" 3 51.9
"14655" "PZE-103057195" 3 51.9
"14603" "PZE-103056498" 3 51.9
"15939" "PZE-103087994" 3 51.9
"15371" "PZE-103072670" 3 51.9
"14683" "PZE-103057536" 3 51.9
"14663" "PZE-103057252" 3 51.9
"14607" "PZE-103056599" 3 51.9
"14677" "PZE-103057415" 3 51.9
"14680" "PZE-103057464" 3 51.9
"15736" "PZE-103082105" 3 51.9
"14662" "PZE-103057246" 3 51.9
"14688" "PZE-103057593" 3 51.9
"14670" "PZE-103057320" 3 51.9
"14654" "PZE-103057184" 3 51.9
"14610" "PZE-103056618" 3 51.9
"14684" "PZE-103057558" 3 51.9
"14681" "PZE-103057469" 3 51.9
"15920" "PZE-103087407" 3 51.9
"15943" "PZE-103088136" 3 51.9
"14675" "PZE-103057397" 3 51.9
"14678" "PZE-103057419" 3 51.9
"15938" "PZE-103087957" 3 51.9
"15947" "PZE-103088235" 3 52
"14689" "PZE-103057640" 3 52
"14695" "PZE-103057721" 3 52
"14690" "PZE-103057663" 3 52
"14694" "PZE-103057716" 3 52
"15883" "PZE-103086715" 3 52
"29437" "PZE-107023139" 3 52
"15882" "PZE-103086695" 3 52
"14408" "PZE-103052687" 3 52
"14371" "PZE-103051464" 3 52
"15364" "PZE-103072624" 3 52
"15365" "PZE-103072625" 3 52
"15533" "PZE-103076333" 3 52.1
"15752" "PZE-103082568" 3 52.1
"15034" "PZE-103064615" 3 52.1
"15093" "PZE-103065533" 3 52.1
"15534" "PZE-103076372" 3 52.1
"15086" "PZE-103065457" 3 52.1
"15089" "PZE-103065513" 3 52.1
"15031" "PZE-103064497" 3 52.1
"14943" "PZE-103062855" 3 52.1
"15041" "PZE-103064649" 3 52.1
"15091" "PZE-103065521" 3 52.1
"14472" "PZE-103054382" 3 52.1
"14919" "PZE-103062293" 3 52.1
"14475" "PZE-103054432" 3 52.1
"15117" "PZE-103066234" 3 52.1
"15021" "PZE-103064377" 3 52.1
"14501" "PZE-103054688" 3 52.1
"15040" "PZE-103064646" 3 52.1
"15038" "PZE-103064633" 3 52.1
"15039" "PZE-103064643" 3 52.1
"15092" "PZE-103065531" 3 52.1
"15020" "PZE-103064364" 3 52.1
"15106" "PZE-103065820" 3 52.1
"15754" "PZE-103082609" 3 52.2
"15579" "PZE-103077751" 3 52.2
"14477" "PZE-103054526" 3 52.2
"15561" "PZE-103077275" 3 52.2
"14480" "PZE-103054543" 3 52.2
"15832" "PZE-103084819" 3 52.2
"15951" "PZE-103088477" 3 52.2
"14481" "PZE-103054556" 3 52.2
"14842" "PZE-103060718" 3 52.2
"15488" "PZE-103075424" 3 52.2
"14484" "PZE-103054570" 3 52.2
"14869" "PZE-103061066" 3 52.2
"15478" "PZE-103075213" 3 52.2
"14479" "PZE-103054539" 3 52.2
"2966" "PZA03505.1" 3 52.2
"14489" "PZE-103054576" 3 52.2
"14500" "PZE-103054685" 3 52.2
"14864" "PZE-103061005" 3 52.2
"14884" "PZE-103061407" 3 52.2
"14494" "PZE-103054620" 3 52.2
"14483" "PZE-103054566" 3 52.2
"14888" "PZE-103061576" 3 52.2
"15501" "PZE-103075693" 3 52.3
"15563" "PZE-103077287" 3 52.3
"15549" "PZE-103076950" 3 52.4
"15578" "PZE-103077704" 3 52.4
"15577" "PZE-103077634" 3 52.4
"15552" "PZE-103077003" 3 52.4
"14766" "PZE-103059342" 3 52.4
"14269" "PZE-103048725" 3 52.4
"14267" "PZE-103048707" 3 52.4
"14268" "PZE-103048721" 3 52.4
"15767" "PZE-103083198" 3 52.5
"15253" "PZE-103069234" 3 52.5
"15254" "PZE-103069235" 3 52.5
"15270" "PZE-103069689" 3 52.6
"14189" "PZE-103046590" 3 52.6
"15278" "PZE-103070020" 3 52.6
"15603" "PZE-103078702" 3 52.6
"15581" "PZE-103077912" 3 52.6
"15290" "PZE-103070647" 3 52.6
"15506" "PZE-103075826" 3 52.6
"15587" "PZE-103078297" 3 52.6
"15276" "PZE-103069918" 3 52.6
"14184" "PZE-103046475" 3 52.6
"14185" "PZE-103046510" 3 52.6
"16023" "PZE-103091121" 3 52.7
"15292" "PZE-103070740" 3 52.7
"15623" "PZE-103079105" 3 52.7
"15615" "PZE-103078931" 3 52.7
"15564" "PZE-103077293" 3 52.7
"15620" "PZE-103079085" 3 52.7
"15741" "PZE-103082255" 3 52.8
"15450" "PZE-103074535" 3 52.8
"14807" "PZE-103059856" 3 52.8
"15744" "PZE-103082263" 3 52.8
"15125" "PZE-103066354" 3 52.8
"15921" "PZE-103087514" 3 52.8
"15314" "PZE-103071312" 3 52.8
"15739" "PZE-103082234" 3 52.8
"16031" "PZE-103091320" 3 52.9
"16003" "PZE-103090563" 3 52.9
"16004" "PZE-103090564" 3 52.9
"15409" "PZE-103073540" 3 52.9
"16034" "PZE-103091351" 3 52.9
"15881" "PZE-103086648" 3 52.9
"15759" "PZE-103082815" 3 52.9
"15895" "PZE-103086962" 3 53
"15619" "PZE-103079067" 3 53
"14556" "PZE-103055570" 3 53
"14209" "PZE-103047231" 3 53
"15965" "PZE-103089211" 3 53
"15621" "PZE-103079094" 3 53
"15912" "PZE-103087178" 3 53.1
"14850" "PZE-103060857" 3 53.1
"15342" "PZE-103071962" 3 53.1
"14831" "PZE-103060290" 3 53.1
"14832" "PZE-103060293" 3 53.1
"15913" "PZE-103087179" 3 53.1
"15917" "PZE-103087199" 3 53.1
"14587" "PZE-103056182" 3 53.1
"14836" "PZE-103060402" 3 53.1
"14833" "PZE-103060312" 3 53.1
"14586" "PZE-103056080" 3 53.1
"15731" "PZE-103082013" 3 53.1
"15926" "PZE-103087561" 3 53.2
"15406" "PZE-103073495" 3 53.2
"15727" "PZE-103081950" 3 53.2
"15919" "PZE-103087357" 3 53.2
"15712" "PZE-103081284" 3 53.2
"15192" "PZE-103067709" 3 53.2
"15717" "PZE-103081648" 3 53.2
"15714" "PZE-103081408" 3 53.2
"15194" "PZE-103067736" 3 53.2
"15202" "PZE-103067880" 3 53.2
"15724" "PZE-103081855" 3 53.2
"15316" "PZE-103071324" 3 53.3
"16035" "PZE-103091354" 3 53.3
"15769" "PZE-103083243" 3 53.3
"15546" "PZE-103076834" 3 53.3
"15412" "PZE-103073685" 3 53.3
"15410" "PZE-103073631" 3 53.3
"14830" "PZE-103060289" 3 53.3
"15747" "PZE-103082492" 3 53.4
"14793" "PZE-103059706" 3 53.4
"14805" "PZE-103059850" 3 53.4
"14795" "PZE-103059711" 3 53.4
"14611" "PZE-103056619" 3 53.4
"14804" "PZE-103059843" 3 53.4
"14809" "PZE-103059858" 3 53.4
"14618" "PZE-103056735" 3 53.4
"14808" "PZE-103059857" 3 53.4
"15935" "PZE-103087822" 3 53.4
"14617" "PZE-103056696" 3 53.4
"14609" "PZE-103056615" 3 53.4
"14818" "PZE-103060001" 3 53.4
"15934" "PZE-103087821" 3 53.4
"15291" "PZE-103070687" 3 53.5
"15669" "PZE-103080297" 3 53.5
"15668" "PZE-103080291" 3 53.5
"15690" "PZE-103080783" 3 53.5
"15960" "PZE-103088872" 3 53.5
"16037" "PZE-103091411" 3 53.5
"15670" "PZE-103080303" 3 53.5
"15962" "PZE-103088928" 3 53.6
"15801" "PZE-103083934" 3 53.6
"15915" "PZE-103087187" 3 53.7
"16051" "PZE-103091643" 3 53.7
"16066" "PZE-103091976" 3 53.7
"15197" "PZE-103067747" 3 53.8
"3222" "PZB00228.4" 3 53.8
"15408" "PZE-103073520" 3 53.8
"16068" "PZE-103091995" 3 53.9
"15515" "PZE-103075998" 3 53.9
"16067" "PZE-103091994" 3 53.9
"14759" "PZE-103059180" 3 53.9
"15985" "PZE-103089806" 3 54
"15193" "PZE-103067710" 3 54
"15195" "PZE-103067737" 3 54
"15554" "PZE-103077136" 3 54
"15548" "PZE-103076844" 3 54
"14583" "PZE-103056063" 3 54.1
"14742" "PZE-103058814" 3 54.1
"15957" "PZE-103088745" 3 54.1
"15575" "PZE-103077603" 3 54.1
"15565" "PZE-103077354" 3 54.1
"15335" "PZE-103071817" 3 54.1
"14619" "PZE-103056753" 3 54.1
"15997" "PZE-103090188" 3 54.1
"15654" "PZE-103079878" 3 54.1
"14210" "PZE-103047232" 3 54.1
"14208" "PZE-103047230" 3 54.1
"15933" "PZE-103087816" 3 54.2
"15978" "PZE-103089627" 3 54.2
"15235" "PZE-103068739" 3 54.2
"16057" "PZE-103091764" 3 54.2
"16001" "PZE-103090476" 3 54.2
"15367" "PZE-103072631" 3 54.2
"14224" "PZE-103047553" 3 54.3
"15953" "PZE-103088576" 3 54.3
"15941" "PZE-103088123" 3 54.3
"14862" "PZE-103060982" 3 54.3
"14856" "PZE-103060941" 3 54.3
"14859" "PZE-103060947" 3 54.3
"15942" "PZE-103088129" 3 54.3
"15946" "PZE-103088206" 3 54.3
"14883" "PZE-103061286" 3 54.3
"15940" "PZE-103088067" 3 54.3
"14861" "PZE-103060978" 3 54.3
"14860" "PZE-103060948" 3 54.3
"14865" "PZE-103061015" 3 54.3
"14855" "PZE-103060940" 3 54.3
"15945" "PZE-103088167" 3 54.3
"14858" "PZE-103060946" 3 54.3
"15768" "PZE-103083234" 3 54.4
"15772" "PZE-103083289" 3 54.4
"15555" "PZE-103077140" 3 54.4
"15879" "PZE-103086575" 3 54.4
"14574" "PZE-103055849" 3 54.5
"15196" "PZE-103067745" 3 54.5
"15989" "PZE-103089927" 3 54.5
"14581" "PZE-103056043" 3 54.5
"14576" "PZE-103055891" 3 54.5
"15994" "PZE-103090068" 3 54.5
"15190" "PZE-103067702" 3 54.5
"14564" "PZE-103055697" 3 54.5
"15996" "PZE-103090094" 3 54.5
"14577" "PZE-103055905" 3 54.5
"15636" "PZE-103079437" 3 54.5
"15407" "PZE-103073496" 3 54.5
"15411" "PZE-103073639" 3 54.5
"15503" "PZE-103075709" 3 54.6
"15502" "PZE-103075696" 3 54.6
"15718" "PZE-103081684" 3 54.6
"15720" "PZE-103081692" 3 54.6
"15415" "PZE-103073710" 3 54.6
"15230" "PZE-103068380" 3 54.7
"15650" "PZE-103079770" 3 54.7
"15711" "PZE-103081232" 3 54.7
"16113" "PZE-103093392" 3 54.7
"16102" "PZE-103093040" 3 54.7
"16119" "PZE-103093664" 3 54.7
"16039" "PZE-103091413" 3 54.8
"15853" "PZE-103085447" 3 54.8
"14363" "PZE-103051068" 3 54.8
"16120" "PZE-103093699" 3 54.8
"15854" "PZE-103085476" 3 54.8
"16044" "PZE-103091455" 3 54.9
"16020" "PZE-103091094" 3 55
"15550" "PZE-103076996" 3 55
"15725" "PZE-103081923" 3 55
"16122" "PZE-103093838" 3 55
"15370" "PZE-103072659" 3 55
"15777" "PZE-103083485" 3 55
"15508" "PZE-103075855" 3 55
"14456" "PZE-103053865" 3 55.1
"15585" "PZE-103078226" 3 55.1
"15600" "PZE-103078675" 3 55.1
"15608" "PZE-103078757" 3 55.1
"15611" "PZE-103078809" 3 55.1
"15999" "PZE-103090393" 3 55.1
"15605" "PZE-103078709" 3 55.1
"15586" "PZE-103078261" 3 55.1
"15582" "PZE-103078091" 3 55.1
"16033" "PZE-103091330" 3 55.2
"14724" "PZE-103058437" 3 55.3
"29433" "PZE-107023074" 3 55.3
"14940" "PZE-103062745" 3 55.3
"29438" "PZE-107023140" 3 55.3
"14755" "PZE-103059037" 3 55.3
"29434" "PZE-107023081" 3 55.3
"14728" "PZE-103058521" 3 55.3
"14750" "PZE-103058987" 3 55.3
"14744" "PZE-103058821" 3 55.3
"14951" "PZE-103063030" 3 55.3
"14944" "PZE-103062891" 3 55.3
"14760" "PZE-103059206" 3 55.3
"14709" "PZE-103058092" 3 55.3
"14746" "PZE-103058869" 3 55.3
"14723" "PZE-103058429" 3 55.3
"14955" "PZE-103063053" 3 55.3
"14939" "PZE-103062735" 3 55.3
"14722" "PZE-103058385" 3 55.3
"14740" "PZE-103058803" 3 55.3
"14933" "PZE-103062608" 3 55.3
"14954" "PZE-103063042" 3 55.3
"14934" "PZE-103062613" 3 55.3
"14942" "PZE-103062809" 3 55.3
"14749" "PZE-103058909" 3 55.3
"14947" "PZE-103062972" 3 55.3
"14761" "PZE-103059216" 3 55.3
"14738" "PZE-103058788" 3 55.3
"14950" "PZE-103063021" 3 55.3
"14748" "PZE-103058907" 3 55.3
"14948" "PZE-103063012" 3 55.3
"29435" "PZE-107023082" 3 55.3
"14707" "PZE-103058052" 3 55.3
"14714" "PZE-103058215" 3 55.3
"14927" "PZE-103062429" 3 55.3
"14734" "PZE-103058754" 3 55.3
"14932" "PZE-103062566" 3 55.3
"14747" "PZE-103058890" 3 55.3
"14917" "PZE-103062267" 3 55.4
"15591" "PZE-103078504" 3 55.4
"14909" "PZE-103062153" 3 55.4
"14915" "PZE-103062225" 3 55.4
"15612" "PZE-103078856" 3 55.4
"15191" "PZE-103067707" 3 55.4
"14920" "PZE-103062307" 3 55.4
"14912" "PZE-103062210" 3 55.4
"15610" "PZE-103078773" 3 55.4
"15626" "PZE-103079163" 3 55.5
"15635" "PZE-103079412" 3 55.5
"15631" "PZE-103079314" 3 55.5
"15627" "PZE-103079211" 3 55.5
"16021" "PZE-103091101" 3 55.5
"16097" "PZE-103092836" 3 55.6
"15360" "PZE-103072561" 3 55.7
"15361" "PZE-103072581" 3 55.7
"16040" "PZE-103091447" 3 55.7
"15968" "PZE-103089292" 3 55.8
"15743" "PZE-103082261" 3 55.9
"15746" "PZE-103082430" 3 55.9
"15738" "PZE-103082214" 3 55.9
"15742" "PZE-103082258" 3 55.9
"16083" "PZE-103092640" 3 55.9
"15705" "PZE-103081137" 3 56
"15494" "PZE-103075603" 3 56
"15703" "PZE-103081079" 3 56
"15782" "PZE-103083538" 3 56.1
"15780" "PZE-103083498" 3 56.1
"15778" "PZE-103083487" 3 56.1
"16015" "PZE-103091040" 3 56.2
"15930" "PZE-103087716" 3 56.2
"16100" "PZE-103092944" 3 56.2
"15909" "PZE-103087158" 3 56.3
"15864" "PZE-103085597" 3 56.3
"15827" "PZE-103084731" 3 56.3
"15950" "PZE-103088400" 3 56.3
"15865" "PZE-103085608" 3 56.3
"15688" "PZE-103080781" 3 56.4
"15689" "PZE-103080782" 3 56.4
"16005" "PZE-103090601" 3 56.4
"15794" "PZE-103083874" 3 56.4
"15793" "PZE-103083872" 3 56.4
"16006" "PZE-103090602" 3 56.4
"15826" "PZE-103084698" 3 56.4
"15886" "PZE-103086785" 3 56.5
"15884" "PZE-103086782" 3 56.5
"15880" "PZE-103086603" 3 56.5
"16116" "PZE-103093415" 3 56.5
"15888" "PZE-103086835" 3 56.5
"15797" "PZE-103083897" 3 56.5
"16050" "PZE-103091618" 3 56.6
"16048" "PZE-103091602" 3 56.6
"16049" "PZE-103091608" 3 56.6
"15763" "PZE-103082932" 3 56.6
"15663" "PZE-103080080" 3 56.6
"16251" "PZE-103097915" 3 56.7
"16250" "PZE-103097885" 3 56.7
"15570" "PZE-103077429" 3 56.7
"16252" "PZE-103097925" 3 56.7
"15661" "PZE-103079955" 3 56.8
"15918" "PZE-103087202" 3 56.9
"15914" "PZE-103087184" 3 56.9
"15908" "PZE-103087157" 3 56.9
"15910" "PZE-103087170" 3 56.9
"16219" "PZE-103096694" 3 56.9
"15955" "PZE-103088722" 3 56.9
"16002" "PZE-103090523" 3 57
"16077" "PZE-103092518" 3 57.1
"16078" "PZE-103092543" 3 57.1
"16201" "PZE-103096063" 3 57.1
"16260" "PZE-103098198" 3 57.2
"16087" "PZE-103092679" 3 57.2
"15986" "PZE-103089846" 3 57.3
"15975" "PZE-103089589" 3 57.3
"16203" "PZE-103096138" 3 57.4
"16202" "PZE-103096132" 3 57.4
"16022" "PZE-103091108" 3 57.4
"16292" "PZE-103100051" 3 57.4
"15706" "PZE-103081138" 3 57.4
"15770" "PZE-103083270" 3 57.4
"15771" "PZE-103083286" 3 57.4
"16084" "PZE-103092646" 3 57.5
"16063" "PZE-103091897" 3 57.5
"16107" "PZE-103093119" 3 57.5
"16101" "PZE-103093027" 3 57.5
"16104" "PZE-103093086" 3 57.5
"16036" "PZE-103091384" 3 57.5
"16214" "PZE-103096560" 3 57.6
"15748" "PZE-103082541" 3 57.6
"15749" "PZE-103082556" 3 57.6
"15992" "PZE-103090023" 3 57.6
"15750" "PZE-103082562" 3 57.6
"15991" "PZE-103090022" 3 57.6
"16217" "PZE-103096667" 3 57.7
"16019" "PZE-103091089" 3 57.7
"16222" "PZE-103096799" 3 57.7
"16237" "PZE-103097076" 3 57.8
"16236" "PZE-103097064" 3 57.8
"16270" "PZE-103098440" 3 57.9
"16259" "PZE-103098185" 3 58
"15928" "PZE-103087654" 3 58
"16253" "PZE-103097969" 3 58.1
"15984" "PZE-103089763" 3 58.1
"15857" "PZE-103085568" 3 58.1
"16193" "PZE-103095823" 3 58.1
"15856" "PZE-103085564" 3 58.1
"16058" "PZE-103091766" 3 58.3
"16055" "PZE-103091742" 3 58.3
"16123" "PZE-103093876" 3 58.4
"15922" "PZE-103087524" 3 58.5
"15925" "PZE-103087536" 3 58.5
"15923" "PZE-103087532" 3 58.5
"15924" "PZE-103087535" 3 58.5
"16284" "PZE-103099492" 3 58.6
"15995" "PZE-103090090" 3 58.8
"15958" "PZE-103088747" 3 58.9
"16064" "PZE-103091926" 3 58.9
"15956" "PZE-103088741" 3 58.9
"16098" "PZE-103092933" 3 59
"16110" "PZE-103093167" 3 59
"16010" "PZE-103090925" 3 59
"16109" "PZE-103093166" 3 59
"16314" "PZE-103101164" 3 59
"16118" "PZE-103093660" 3 59.1
"16074" "PZE-103092415" 3 59.1
"16075" "PZE-103092432" 3 59.1
"16312" "PZE-103101073" 3 59.2
"16206" "PZE-103096339" 3 59.2
"16096" "PZE-103092832" 3 59.2
"16208" "PZE-103096408" 3 59.3
"16218" "PZE-103096687" 3 59.3
"16211" "PZE-103096466" 3 59.3
"16212" "PZE-103096467" 3 59.3
"16207" "PZE-103096403" 3 59.3
"15824" "PZE-103084657" 3 59.4
"15873" "PZE-103085905" 3 59.4
"15704" "PZE-103081129" 3 59.4
"15874" "PZE-103085906" 3 59.4
"15875" "PZE-103085907" 3 59.4
"15821" "PZE-103084608" 3 59.4
"15815" "PZE-103084514" 3 59.4
"16227" "PZE-103096881" 3 59.4
"15872" "PZE-103085898" 3 59.4
"15819" "PZE-103084557" 3 59.4
"15822" "PZE-103084610" 3 59.4
"16254" "PZE-103097999" 3 59.4
"15866" "PZE-103085619" 3 59.7
"16139" "PZE-103094595" 3 59.8
"3220" "PZB00228.2" 3 59.8
"15949" "PZE-103088324" 3 59.8
"16115" "PZE-103093413" 3 59.9
"16241" "PZE-103097452" 3 59.9
"16128" "PZE-103094151" 3 60
"16129" "PZE-103094153" 3 60
"15658" "PZE-103079911" 3 60.2
"15952" "PZE-103088482" 3 60.3
"15811" "PZE-103084407" 3 60.4
"16016" "PZE-103091055" 3 60.4
"16308" "PZE-103100805" 3 60.4
"16198" "PZE-103096035" 3 60.4
"16085" "PZE-103092676" 3 60.4
"16322" "PZE-103102032" 3 60.4
"15807" "PZE-103084289" 3 60.4
"15810" "PZE-103084404" 3 60.4
"3500" "PZD00003.1" 3 60.5
"15988" "PZE-103089879" 3 60.5
"16315" "PZE-103101267" 3 60.6
"16053" "PZE-103091660" 3 60.6
"16073" "PZE-103092317" 3 60.7
"16093" "PZE-103092787" 3 60.7
"16072" "PZE-103092313" 3 60.7
"16317" "PZE-103101395" 3 60.7
"16335" "PZE-103102422" 3 60.7
"16257" "PZE-103098157" 3 60.8
"15775" "PZE-103083369" 3 61
"15870" "PZE-103085796" 3 61
"15805" "PZE-103084194" 3 61
"15806" "PZE-103084229" 3 61
"16000" "PZE-103090457" 3 61
"16248" "PZE-103097594" 3 61.2
"15837" "PZE-103085075" 3 61.3
"15830" "PZE-103084794" 3 61.3
"15834" "PZE-103084865" 3 61.3
"16054" "PZE-103091693" 3 61.3
"15839" "PZE-103085084" 3 61.3
"15838" "PZE-103085076" 3 61.3
"15845" "PZE-103085203" 3 61.4
"16114" "PZE-103093412" 3 61.4
"15858" "PZE-103085573" 3 61.5
"16372" "PZE-103103358" 3 61.5
"15948" "PZE-103088303" 3 61.7
"16244" "PZE-103097507" 3 61.7
"15876" "PZE-103086165" 3 61.7
"16029" "PZE-103091230" 3 61.8
"15967" "PZE-103089288" 3 61.9
"16264" "PZE-103098234" 3 61.9
"16060" "PZE-103091851" 3 61.9
